local_time, electricity in kW,,,,,local_time
2019-01-17 19:00:00,762.451,,,,,2019-01-17 19:00:00
2019-01-17 20:00:00,517.465,,,,,2019-01-17 20:00:00
2019-01-17 21:00:00,332.403,,,,,2019-01-17 21:00:00
2019-01-17 22:00:00,183.913,,,,,2019-01-17 22:00:00
2019-01-17 23:00:00,88.71,,,,,2019-01-17 23:00:00
2019-01-18 00:00:00,71.652,,,,,2019-01-18 00:00:00
2019-01-18 01:00:00,112.59,,,,,2019-01-18 01:00:00
2019-01-18 02:00:00,210.528,,,,,2019-01-18 02:00:00
2019-01-18 03:00:00,301.453,,,,,2019-01-18 03:00:00
2019-01-18 04:00:00,332.798,,,,,2019-01-18 04:00:00
2019-01-18 05:00:00,347.219,,,,,2019-01-18 05:00:00
2019-01-18 06:00:00,389.918,,,,,2019-01-18 06:00:00
2019-01-18 07:00:00,507.885,,,,,2019-01-18 07:00:00
2019-01-18 08:00:00,708.321,,,,,2019-01-18 08:00:00
2019-01-18 09:00:00,902.293,,,,,2019-01-18 09:00:00
2019-01-18 10:00:00,1047.486,,,,,2019-01-18 10:00:00
2019-01-18 11:00:00,1180.222,,,,,2019-01-18 11:00:00
2019-01-18 12:00:00,1313.366,,,,,2019-01-18 12:00:00
2019-01-18 13:00:00,1473.858,,,,,2019-01-18 13:00:00
2019-01-18 14:00:00,1633.115,,,,,2019-01-18 14:00:00
2019-01-18 15:00:00,1800.021,,,,,2019-01-18 15:00:00
2019-01-18 16:00:00,1907.487,,,,,2019-01-18 16:00:00
2019-01-18 17:00:00,1968.38,,,,,2019-01-18 17:00:00
2019-01-18 18:00:00,2010.647,,,,,2019-01-18 18:00:00
2019-01-18 19:00:00,2046.453,,,,,2019-01-18 19:00:00
2019-01-18 20:00:00,2047.004,,,,,2019-01-18 20:00:00
2019-01-18 21:00:00,2039.527,,,,,2019-01-18 21:00:00
2019-01-18 22:00:00,2014.798,,,,,2019-01-18 22:00:00
2019-01-18 23:00:00,1896.792,,,,,2019-01-18 23:00:00
2019-01-19 00:00:00,1743.394,,,,,2019-01-19 00:00:00
2019-01-19 01:00:00,1533.254,,,,,2019-01-19 01:00:00
2019-01-19 02:00:00,1289.474,,,,,2019-01-19 02:00:00
2019-01-19 03:00:00,1055.768,,,,,2019-01-19 03:00:00
2019-01-19 04:00:00,856.412,,,,,2019-01-19 04:00:00
2019-01-19 05:00:00,690.136,,,,,2019-01-19 05:00:00
2019-01-19 06:00:00,563.144,,,,,2019-01-19 06:00:00
2019-01-19 07:00:00,480.198,,,,,2019-01-19 07:00:00
2019-01-19 08:00:00,441.777,,,,,2019-01-19 08:00:00
2019-01-19 09:00:00,446.756,,,,,2019-01-19 09:00:00
2019-01-19 10:00:00,455.991,,,,,2019-01-19 10:00:00
2019-01-19 11:00:00,440.505,,,,,2019-01-19 11:00:00
2019-01-19 12:00:00,388.967,,,,,2019-01-19 12:00:00
2019-01-19 13:00:00,310.779,,,,,2019-01-19 13:00:00
2019-01-19 14:00:00,236.374,,,,,2019-01-19 14:00:00
2019-01-19 15:00:00,190.793,,,,,2019-01-19 15:00:00
2019-01-19 16:00:00,168.194,,,,,2019-01-19 16:00:00
2019-01-19 17:00:00,163.21,,,,,2019-01-19 17:00:00
2019-01-19 18:00:00,177.334,,,,,2019-01-19 18:00:00
2019-01-19 19:00:00,210.227,,,,,2019-01-19 19:00:00
2019-01-19 20:00:00,256.109,,,,,2019-01-19 20:00:00
2019-01-19 21:00:00,307.4,,,,,2019-01-19 21:00:00
2019-01-19 22:00:00,355.423,,,,,2019-01-19 22:00:00
2019-01-19 23:00:00,396.734,,,,,2019-01-19 23:00:00
2019-01-20 00:00:00,426.691,,,,,2019-01-20 00:00:00
2019-01-20 01:00:00,447.211,,,,,2019-01-20 01:00:00
2019-01-20 02:00:00,463.477,,,,,2019-01-20 02:00:00
2019-01-20 03:00:00,471.992,,,,,2019-01-20 03:00:00
2019-01-20 04:00:00,464.82,,,,,2019-01-20 04:00:00
2019-01-20 05:00:00,463.901,,,,,2019-01-20 05:00:00
2019-01-20 06:00:00,497.165,,,,,2019-01-20 06:00:00
2019-01-20 07:00:00,557.628,,,,,2019-01-20 07:00:00
2019-01-20 08:00:00,657.614,,,,,2019-01-20 08:00:00
2019-01-20 09:00:00,806.543,,,,,2019-01-20 09:00:00
2019-01-20 10:00:00,931.568,,,,,2019-01-20 10:00:00
2019-01-20 11:00:00,1117.874,,,,,2019-01-20 11:00:00
2019-01-20 12:00:00,1398.255,,,,,2019-01-20 12:00:00
2019-01-20 13:00:00,1707.348,,,,,2019-01-20 13:00:00
2019-01-20 14:00:00,1888.378,,,,,2019-01-20 14:00:00
2019-01-20 15:00:00,1862.174,,,,,2019-01-20 15:00:00
2019-01-20 16:00:00,1725.65,,,,,2019-01-20 16:00:00
2019-01-20 17:00:00,1664.553,,,,,2019-01-20 17:00:00
2019-01-20 18:00:00,1642.957,,,,,2019-01-20 18:00:00
2019-01-20 19:00:00,1525.578,,,,,2019-01-20 19:00:00
2019-01-20 20:00:00,1425.454,,,,,2019-01-20 20:00:00
2019-01-20 21:00:00,1327.757,,,,,2019-01-20 21:00:00
2019-01-20 22:00:00,1210.538,,,,,2019-01-20 22:00:00
2019-01-20 23:00:00,1148.52,,,,,2019-01-20 23:00:00
2019-01-21 00:00:00,1106.423,,,,,2019-01-21 00:00:00
2019-01-21 01:00:00,1048.866,,,,,2019-01-21 01:00:00
2019-01-21 02:00:00,964.082,,,,,2019-01-21 02:00:00
2019-01-21 03:00:00,917.255,,,,,2019-01-21 03:00:00
2019-01-21 04:00:00,917.324,,,,,2019-01-21 04:00:00
2019-01-21 05:00:00,1014.47,,,,,2019-01-21 05:00:00
2019-01-21 06:00:00,1203.658,,,,,2019-01-21 06:00:00
2019-01-21 07:00:00,1392.779,,,,,2019-01-21 07:00:00
2019-01-21 08:00:00,1546.745,,,,,2019-01-21 08:00:00
2019-01-21 09:00:00,1670.376,,,,,2019-01-21 09:00:00
2019-01-21 10:00:00,1808.531,,,,,2019-01-21 10:00:00
2019-01-21 11:00:00,1875.793,,,,,2019-01-21 11:00:00
2019-01-21 12:00:00,1955.914,,,,,2019-01-21 12:00:00
2019-01-21 13:00:00,2060.234,,,,,2019-01-21 13:00:00
2019-01-21 14:00:00,2150.658,,,,,2019-01-21 14:00:00
2019-01-21 15:00:00,2236.413,,,,,2019-01-21 15:00:00
2019-01-21 16:00:00,2307.459,,,,,2019-01-21 16:00:00
2019-01-21 17:00:00,2363.705,,,,,2019-01-21 17:00:00
2019-01-21 18:00:00,2403.359,,,,,2019-01-21 18:00:00
2019-01-21 19:00:00,2417.35,,,,,2019-01-21 19:00:00
2019-01-21 20:00:00,2414.196,,,,,2019-01-21 20:00:00
2019-01-21 21:00:00,2384.969,,,,,2019-01-21 21:00:00
2019-01-21 22:00:00,2287.101,,,,,2019-01-21 22:00:00
2019-01-21 23:00:00,1941.94,,,,,2019-01-21 23:00:00
2019-01-22 00:00:00,1306.915,,,,,2019-01-22 00:00:00
2019-01-22 01:00:00,1080.941,,,,,2019-01-22 01:00:00
2019-01-22 02:00:00,1193.314,,,,,2019-01-22 02:00:00
2019-01-22 03:00:00,1227.738,,,,,2019-01-22 03:00:00
2019-01-22 04:00:00,1188.586,,,,,2019-01-22 04:00:00
2019-01-22 05:00:00,1210.553,,,,,2019-01-22 05:00:00
2019-01-22 06:00:00,1320.162,,,,,2019-01-22 06:00:00
2019-01-22 07:00:00,1490.569,,,,,2019-01-22 07:00:00
2019-01-22 08:00:00,1589.331,,,,,2019-01-22 08:00:00
2019-01-22 09:00:00,1628.013,,,,,2019-01-22 09:00:00
2019-01-22 10:00:00,1530.415,,,,,2019-01-22 10:00:00
2019-01-22 11:00:00,1350.025,,,,,2019-01-22 11:00:00
2019-01-22 12:00:00,1242.304,,,,,2019-01-22 12:00:00
2019-01-22 13:00:00,1180.04,,,,,2019-01-22 13:00:00
2019-01-22 14:00:00,1158.992,,,,,2019-01-22 14:00:00
2019-01-22 15:00:00,1089.277,,,,,2019-01-22 15:00:00
2019-01-22 16:00:00,955.515,,,,,2019-01-22 16:00:00
2019-01-22 17:00:00,806.916,,,,,2019-01-22 17:00:00
2019-01-22 18:00:00,702.679,,,,,2019-01-22 18:00:00
2019-01-22 19:00:00,658.072,,,,,2019-01-22 19:00:00
2019-01-22 20:00:00,613.22,,,,,2019-01-22 20:00:00
2019-01-22 21:00:00,611.432,,,,,2019-01-22 21:00:00
2019-01-22 22:00:00,653.537,,,,,2019-01-22 22:00:00
2019-01-22 23:00:00,712.313,,,,,2019-01-22 23:00:00
2019-01-23 00:00:00,775.134,,,,,2019-01-23 00:00:00
2019-01-23 01:00:00,830.403,,,,,2019-01-23 01:00:00
2019-01-23 02:00:00,841.929,,,,,2019-01-23 02:00:00
2019-01-23 03:00:00,902.75,,,,,2019-01-23 03:00:00
2019-01-23 04:00:00,902.928,,,,,2019-01-23 04:00:00
2019-01-23 05:00:00,840.266,,,,,2019-01-23 05:00:00
2019-01-23 06:00:00,736.786,,,,,2019-01-23 06:00:00
2019-01-23 07:00:00,601.846,,,,,2019-01-23 07:00:00
2019-01-23 08:00:00,485.12,,,,,2019-01-23 08:00:00
2019-01-23 09:00:00,415.093,,,,,2019-01-23 09:00:00
2019-01-23 10:00:00,265.46,,,,,2019-01-23 10:00:00
2019-01-23 11:00:00,213.003,,,,,2019-01-23 11:00:00
2019-01-23 12:00:00,218.335,,,,,2019-01-23 12:00:00
2019-01-23 13:00:00,260.302,,,,,2019-01-23 13:00:00
2019-01-23 14:00:00,305.008,,,,,2019-01-23 14:00:00
2019-01-23 15:00:00,366.689,,,,,2019-01-23 15:00:00
2019-01-23 16:00:00,413.914,,,,,2019-01-23 16:00:00
2019-01-23 17:00:00,471.142,,,,,2019-01-23 17:00:00
2019-01-23 18:00:00,530.309,,,,,2019-01-23 18:00:00
2019-01-23 19:00:00,601.793,,,,,2019-01-23 19:00:00
2019-01-23 20:00:00,653.418,,,,,2019-01-23 20:00:00
2019-01-23 21:00:00,646.959,,,,,2019-01-23 21:00:00
2019-01-23 22:00:00,557.701,,,,,2019-01-23 22:00:00
2019-01-23 23:00:00,479.218,,,,,2019-01-23 23:00:00
2019-01-24 00:00:00,426.829,,,,,2019-01-24 00:00:00
2019-01-24 01:00:00,485.834,,,,,2019-01-24 01:00:00
2019-01-24 02:00:00,549.47,,,,,2019-01-24 02:00:00
2019-01-24 03:00:00,592.947,,,,,2019-01-24 03:00:00
2019-01-24 04:00:00,627.421,,,,,2019-01-24 04:00:00
2019-01-24 05:00:00,659.357,,,,,2019-01-24 05:00:00
2019-01-24 06:00:00,636.646,,,,,2019-01-24 06:00:00
2019-01-24 07:00:00,593.028,,,,,2019-01-24 07:00:00
2019-01-24 08:00:00,576.738,,,,,2019-01-24 08:00:00
2019-01-24 09:00:00,576.723,,,,,2019-01-24 09:00:00
2019-01-24 10:00:00,388.108,,,,,2019-01-24 10:00:00
2019-01-24 11:00:00,232.01,,,,,2019-01-24 11:00:00
2019-01-24 12:00:00,155.499,,,,,2019-01-24 12:00:00
2019-01-24 13:00:00,153.676,,,,,2019-01-24 13:00:00
2019-01-24 14:00:00,112.511,,,,,2019-01-24 14:00:00
2019-01-24 15:00:00,83.096,,,,,2019-01-24 15:00:00
2019-01-24 16:00:00,114.414,,,,,2019-01-24 16:00:00
2019-01-24 17:00:00,211.509,,,,,2019-01-24 17:00:00
2019-01-24 18:00:00,372.391,,,,,2019-01-24 18:00:00
2019-01-24 19:00:00,587.154,,,,,2019-01-24 19:00:00
2019-01-24 20:00:00,867.518,,,,,2019-01-24 20:00:00
2019-01-24 21:00:00,1070.185,,,,,2019-01-24 21:00:00
2019-01-24 22:00:00,1192.472,,,,,2019-01-24 22:00:00
2019-01-24 23:00:00,1415.444,,,,,2019-01-24 23:00:00
2019-01-25 00:00:00,1698.321,,,,,2019-01-25 00:00:00
2019-01-25 01:00:00,1787.57,,,,,2019-01-25 01:00:00
2019-01-25 02:00:00,1692.66,,,,,2019-01-25 02:00:00
2019-01-25 03:00:00,1567.633,,,,,2019-01-25 03:00:00
2019-01-25 04:00:00,1554.229,,,,,2019-01-25 04:00:00
2019-01-25 05:00:00,1582.347,,,,,2019-01-25 05:00:00
2019-01-25 06:00:00,1716.619,,,,,2019-01-25 06:00:00
2019-01-25 07:00:00,1859.668,,,,,2019-01-25 07:00:00
2019-01-25 08:00:00,1825.625,,,,,2019-01-25 08:00:00
2019-01-25 09:00:00,1640.358,,,,,2019-01-25 09:00:00
2019-01-25 10:00:00,1544.677,,,,,2019-01-25 10:00:00
2019-01-25 11:00:00,1561.624,,,,,2019-01-25 11:00:00
2019-01-25 12:00:00,1544.678,,,,,2019-01-25 12:00:00
2019-01-25 13:00:00,1532.243,,,,,2019-01-25 13:00:00
2019-01-25 14:00:00,1549.477,,,,,2019-01-25 14:00:00
2019-01-25 15:00:00,1617.692,,,,,2019-01-25 15:00:00
2019-01-25 16:00:00,1685.935,,,,,2019-01-25 16:00:00
2019-01-25 17:00:00,1685.147,,,,,2019-01-25 17:00:00
2019-01-25 18:00:00,1631.569,,,,,2019-01-25 18:00:00
2019-01-25 19:00:00,1434.387,,,,,2019-01-25 19:00:00
2019-01-25 20:00:00,1189.84,,,,,2019-01-25 20:00:00
2019-01-25 21:00:00,1008.749,,,,,2019-01-25 21:00:00
2019-01-25 22:00:00,863.119,,,,,2019-01-25 22:00:00
2019-01-25 23:00:00,756.197,,,,,2019-01-25 23:00:00
2019-01-26 00:00:00,712.205,,,,,2019-01-26 00:00:00
2019-01-26 01:00:00,585.264,,,,,2019-01-26 01:00:00
2019-01-26 02:00:00,342.458,,,,,2019-01-26 02:00:00
2019-01-26 03:00:00,164.91,,,,,2019-01-26 03:00:00
2019-01-26 04:00:00,61.694,,,,,2019-01-26 04:00:00
2019-01-26 05:00:00,181.309,,,,,2019-01-26 05:00:00
2019-01-26 06:00:00,450.618,,,,,2019-01-26 06:00:00
2019-01-26 07:00:00,790.58,,,,,2019-01-26 07:00:00
2019-01-26 08:00:00,1203.823,,,,,2019-01-26 08:00:00
2019-01-26 09:00:00,1507.846,,,,,2019-01-26 09:00:00
2019-01-26 10:00:00,1832.302,,,,,2019-01-26 10:00:00
2019-01-26 11:00:00,2064.23,,,,,2019-01-26 11:00:00
2019-01-26 12:00:00,2153.73,,,,,2019-01-26 12:00:00
2019-01-26 13:00:00,2034.253,,,,,2019-01-26 13:00:00
2019-01-26 14:00:00,1837.072,,,,,2019-01-26 14:00:00
2019-01-26 15:00:00,1711.125,,,,,2019-01-26 15:00:00
2019-01-26 16:00:00,1489.833,,,,,2019-01-26 16:00:00
2019-01-26 17:00:00,1374.317,,,,,2019-01-26 17:00:00
2019-01-26 18:00:00,1614.676,,,,,2019-01-26 18:00:00
2019-01-26 19:00:00,2174.516,,,,,2019-01-26 19:00:00
2019-01-26 20:00:00,2451.095,,,,,2019-01-26 20:00:00
2019-01-26 21:00:00,2477.209,,,,,2019-01-26 21:00:00
2019-01-26 22:00:00,2471.208,,,,,2019-01-26 22:00:00
2019-01-26 23:00:00,2473.9,,,,,2019-01-26 23:00:00
2019-01-27 00:00:00,2478.206,,,,,2019-01-27 00:00:00
2019-01-27 01:00:00,2473.511,,,,,2019-01-27 01:00:00
2019-01-27 02:00:00,2472.137,,,,,2019-01-27 02:00:00
2019-01-27 03:00:00,2474.839,,,,,2019-01-27 03:00:00
2019-01-27 04:00:00,2477.364,,,,,2019-01-27 04:00:00
2019-01-27 05:00:00,2478.173,,,,,2019-01-27 05:00:00
2019-01-27 06:00:00,2468.34,,,,,2019-01-27 06:00:00
2019-01-27 07:00:00,2391.512,,,,,2019-01-27 07:00:00
2019-01-27 08:00:00,2195.61,,,,,2019-01-27 08:00:00
2019-01-27 09:00:00,2141.39,,,,,2019-01-27 09:00:00
2019-01-27 10:00:00,2302.076,,,,,2019-01-27 10:00:00
2019-01-27 11:00:00,2437.698,,,,,2019-01-27 11:00:00
2019-01-27 12:00:00,2476.904,,,,,2019-01-27 12:00:00
2019-01-27 13:00:00,2474.309,,,,,2019-01-27 13:00:00
2019-01-27 14:00:00,2461.396,,,,,2019-01-27 14:00:00
2019-01-27 15:00:00,2448.974,,,,,2019-01-27 15:00:00
2019-01-27 16:00:00,2441.216,,,,,2019-01-27 16:00:00
2019-01-27 17:00:00,2436.335,,,,,2019-01-27 17:00:00
2019-01-27 18:00:00,2429.135,,,,,2019-01-27 18:00:00
2019-01-27 19:00:00,2411.806,,,,,2019-01-27 19:00:00
2019-01-27 20:00:00,2378.665,,,,,2019-01-27 20:00:00
2019-01-27 21:00:00,2357.198,,,,,2019-01-27 21:00:00
2019-01-27 22:00:00,2345.792,,,,,2019-01-27 22:00:00
2019-01-27 23:00:00,2330.713,,,,,2019-01-27 23:00:00
2019-01-28 00:00:00,2305.888,,,,,2019-01-28 00:00:00
2019-01-28 01:00:00,2274.148,,,,,2019-01-28 01:00:00
2019-01-28 02:00:00,2258.358,,,,,2019-01-28 02:00:00
2019-01-28 03:00:00,2240.098,,,,,2019-01-28 03:00:00
2019-01-28 04:00:00,2215.065,,,,,2019-01-28 04:00:00
2019-01-28 05:00:00,2152.155,,,,,2019-01-28 05:00:00
2019-01-28 06:00:00,2084.656,,,,,2019-01-28 06:00:00
2019-01-28 07:00:00,2050.965,,,,,2019-01-28 07:00:00
2019-01-28 08:00:00,2019.118,,,,,2019-01-28 08:00:00
2019-01-28 09:00:00,1920.469,,,,,2019-01-28 09:00:00
2019-01-28 10:00:00,1742.439,,,,,2019-01-28 10:00:00
2019-01-28 11:00:00,1565.637,,,,,2019-01-28 11:00:00
2019-01-28 12:00:00,1376.533,,,,,2019-01-28 12:00:00
2019-01-28 13:00:00,1234.634,,,,,2019-01-28 13:00:00
2019-01-28 14:00:00,1190.144,,,,,2019-01-28 14:00:00
2019-01-28 15:00:00,1262.185,,,,,2019-01-28 15:00:00
2019-01-28 16:00:00,1347.278,,,,,2019-01-28 16:00:00
2019-01-28 17:00:00,1544.702,,,,,2019-01-28 17:00:00
2019-01-28 18:00:00,1643.152,,,,,2019-01-28 18:00:00
2019-01-28 19:00:00,1705.484,,,,,2019-01-28 19:00:00
2019-01-28 20:00:00,1664.257,,,,,2019-01-28 20:00:00
2019-01-28 21:00:00,1646.012,,,,,2019-01-28 21:00:00
2019-01-28 22:00:00,1582.791,,,,,2019-01-28 22:00:00
2019-01-28 23:00:00,1643.107,,,,,2019-01-28 23:00:00
2019-01-29 00:00:00,1742.458,,,,,2019-01-29 00:00:00
2019-01-29 01:00:00,1794.713,,,,,2019-01-29 01:00:00
2019-01-29 02:00:00,1780.896,,,,,2019-01-29 02:00:00
2019-01-29 03:00:00,1628.503,,,,,2019-01-29 03:00:00
2019-01-29 04:00:00,1432.22,,,,,2019-01-29 04:00:00
2019-01-29 05:00:00,1220.857,,,,,2019-01-29 05:00:00
2019-01-29 06:00:00,1038.595,,,,,2019-01-29 06:00:00
2019-01-29 07:00:00,887.545,,,,,2019-01-29 07:00:00
2019-01-29 08:00:00,735.773,,,,,2019-01-29 08:00:00
2019-01-29 09:00:00,624.387,,,,,2019-01-29 09:00:00
2019-01-29 10:00:00,503.427,,,,,2019-01-29 10:00:00
2019-01-29 11:00:00,418.109,,,,,2019-01-29 11:00:00
2019-01-29 12:00:00,354.011,,,,,2019-01-29 12:00:00
2019-01-29 13:00:00,316.698,,,,,2019-01-29 13:00:00
2019-01-29 14:00:00,402.748,,,,,2019-01-29 14:00:00
2019-01-29 15:00:00,469.504,,,,,2019-01-29 15:00:00
2019-01-29 16:00:00,582.351,,,,,2019-01-29 16:00:00
2019-01-29 17:00:00,859.556,,,,,2019-01-29 17:00:00
2019-01-29 18:00:00,1085.895,,,,,2019-01-29 18:00:00
2019-01-29 19:00:00,1150.458,,,,,2019-01-29 19:00:00
2019-01-29 20:00:00,1158.845,,,,,2019-01-29 20:00:00
2019-01-29 21:00:00,1103.777,,,,,2019-01-29 21:00:00
2019-01-29 22:00:00,1002.82,,,,,2019-01-29 22:00:00
2019-01-29 23:00:00,947.317,,,,,2019-01-29 23:00:00
2019-01-30 00:00:00,928.18,,,,,2019-01-30 00:00:00
2019-01-30 01:00:00,904.068,,,,,2019-01-30 01:00:00
2019-01-30 02:00:00,881.21,,,,,2019-01-30 02:00:00
2019-01-30 03:00:00,863.081,,,,,2019-01-30 03:00:00
2019-01-30 04:00:00,841.874,,,,,2019-01-30 04:00:00
2019-01-30 05:00:00,806.543,,,,,2019-01-30 05:00:00
2019-01-30 06:00:00,739.942,,,,,2019-01-30 06:00:00
2019-01-30 07:00:00,663.491,,,,,2019-01-30 07:00:00
2019-01-30 08:00:00,607.473,,,,,2019-01-30 08:00:00
2019-01-30 09:00:00,566.774,,,,,2019-01-30 09:00:00
2019-01-30 10:00:00,542.532,,,,,2019-01-30 10:00:00
2019-01-30 11:00:00,522.228,,,,,2019-01-30 11:00:00
2019-01-30 12:00:00,507.234,,,,,2019-01-30 12:00:00
2019-01-30 13:00:00,479.303,,,,,2019-01-30 13:00:00
2019-01-30 14:00:00,479.197,,,,,2019-01-30 14:00:00
2019-01-30 15:00:00,587.05,,,,,2019-01-30 15:00:00
2019-01-30 16:00:00,778.076,,,,,2019-01-30 16:00:00
2019-01-30 17:00:00,947.376,,,,,2019-01-30 17:00:00
2019-01-30 18:00:00,1022.449,,,,,2019-01-30 18:00:00
2019-01-30 19:00:00,1006.451,,,,,2019-01-30 19:00:00
2019-01-30 20:00:00,957.384,,,,,2019-01-30 20:00:00
2019-01-30 21:00:00,860.907,,,,,2019-01-30 21:00:00
2019-01-30 22:00:00,742.457,,,,,2019-01-30 22:00:00
2019-01-30 23:00:00,633.671,,,,,2019-01-30 23:00:00
2019-01-31 00:00:00,544.787,,,,,2019-01-31 00:00:00
2019-01-31 01:00:00,489.781,,,,,2019-01-31 01:00:00
2019-01-31 02:00:00,466.388,,,,,2019-01-31 02:00:00
2019-01-31 03:00:00,446.875,,,,,2019-01-31 03:00:00
2019-01-31 04:00:00,359.974,,,,,2019-01-31 04:00:00
2019-01-31 05:00:00,236.431,,,,,2019-01-31 05:00:00
2019-01-31 06:00:00,140.952,,,,,2019-01-31 06:00:00
2019-01-31 07:00:00,87.986,,,,,2019-01-31 07:00:00
2019-01-31 08:00:00,35.336,,,,,2019-01-31 08:00:00
2019-01-31 09:00:00,18.572,,,,,2019-01-31 09:00:00
2019-01-31 10:00:00,12.824,,,,,2019-01-31 10:00:00
2019-01-31 11:00:00,9.781,,,,,2019-01-31 11:00:00
2019-01-31 12:00:00,9.871,,,,,2019-01-31 12:00:00
2019-01-31 13:00:00,16.238,,,,,2019-01-31 13:00:00
2019-01-31 14:00:00,31.149,,,,,2019-01-31 14:00:00
2019-01-31 15:00:00,51.842,,,,,2019-01-31 15:00:00
2019-01-31 16:00:00,76.86,,,,,2019-01-31 16:00:00
2019-01-31 17:00:00,103.485,,,,,2019-01-31 17:00:00
2019-01-31 18:00:00,141.734,,,,,2019-01-31 18:00:00
2019-01-31 19:00:00,196.795,,,,,2019-01-31 19:00:00
2019-01-31 20:00:00,254.69,,,,,2019-01-31 20:00:00
2019-01-31 21:00:00,286.677,,,,,2019-01-31 21:00:00
2019-01-31 22:00:00,303.45,,,,,2019-01-31 22:00:00
2019-01-31 23:00:00,343.98,,,,,2019-01-31 23:00:00
2019-02-01 00:00:00,409.558,,,,,2019-02-01 00:00:00
2019-02-01 01:00:00,479.275,,,,,2019-02-01 01:00:00
2019-02-01 02:00:00,509.687,,,,,2019-02-01 02:00:00
2019-02-01 03:00:00,482.852,,,,,2019-02-01 03:00:00
2019-02-01 04:00:00,419.014,,,,,2019-02-01 04:00:00
2019-02-01 05:00:00,336.803,,,,,2019-02-01 05:00:00
2019-02-01 06:00:00,269.449,,,,,2019-02-01 06:00:00
2019-02-01 07:00:00,232.026,,,,,2019-02-01 07:00:00
2019-02-01 08:00:00,227.05,,,,,2019-02-01 08:00:00
2019-02-01 09:00:00,190.979,,,,,2019-02-01 09:00:00
2019-02-01 10:00:00,135.207,,,,,2019-02-01 10:00:00
2019-02-01 11:00:00,101.936,,,,,2019-02-01 11:00:00
2019-02-01 12:00:00,80.954,,,,,2019-02-01 12:00:00
2019-02-01 13:00:00,70.688,,,,,2019-02-01 13:00:00
2019-02-01 14:00:00,65.481,,,,,2019-02-01 14:00:00
2019-02-01 15:00:00,69.696,,,,,2019-02-01 15:00:00
2019-02-01 16:00:00,77.472,,,,,2019-02-01 16:00:00
2019-02-01 17:00:00,70.24,,,,,2019-02-01 17:00:00
2019-02-01 18:00:00,64.238,,,,,2019-02-01 18:00:00
2019-02-01 19:00:00,86.778,,,,,2019-02-01 19:00:00
2019-02-01 20:00:00,167.733,,,,,2019-02-01 20:00:00
2019-02-01 21:00:00,285.64,,,,,2019-02-01 21:00:00
2019-02-01 22:00:00,516.861,,,,,2019-02-01 22:00:00
2019-02-01 23:00:00,736.123,,,,,2019-02-01 23:00:00
2019-02-02 00:00:00,947.353,,,,,2019-02-02 00:00:00
2019-02-02 01:00:00,1101.261,,,,,2019-02-02 01:00:00
2019-02-02 02:00:00,1318.666,,,,,2019-02-02 02:00:00
2019-02-02 03:00:00,1625.701,,,,,2019-02-02 03:00:00
2019-02-02 04:00:00,1883.439,,,,,2019-02-02 04:00:00
2019-02-02 05:00:00,2050.886,,,,,2019-02-02 05:00:00
2019-02-02 06:00:00,2152.545,,,,,2019-02-02 06:00:00
2019-02-02 07:00:00,2171.845,,,,,2019-02-02 07:00:00
2019-02-02 08:00:00,2169.866,,,,,2019-02-02 08:00:00
2019-02-02 09:00:00,2124.722,,,,,2019-02-02 09:00:00
2019-02-02 10:00:00,2047.117,,,,,2019-02-02 10:00:00
2019-02-02 11:00:00,2035.136,,,,,2019-02-02 11:00:00
2019-02-02 12:00:00,2010.926,,,,,2019-02-02 12:00:00
2019-02-02 13:00:00,1940.811,,,,,2019-02-02 13:00:00
2019-02-02 14:00:00,1826.793,,,,,2019-02-02 14:00:00
2019-02-02 15:00:00,1708.964,,,,,2019-02-02 15:00:00
2019-02-02 16:00:00,1602.272,,,,,2019-02-02 16:00:00
2019-02-02 17:00:00,1523.335,,,,,2019-02-02 17:00:00
2019-02-02 18:00:00,1464.048,,,,,2019-02-02 18:00:00
2019-02-02 19:00:00,1382.824,,,,,2019-02-02 19:00:00
2019-02-02 20:00:00,1264.141,,,,,2019-02-02 20:00:00
2019-02-02 21:00:00,1116.973,,,,,2019-02-02 21:00:00
2019-02-02 22:00:00,923.56,,,,,2019-02-02 22:00:00
2019-02-02 23:00:00,764.941,,,,,2019-02-02 23:00:00
2019-02-03 00:00:00,699.551,,,,,2019-02-03 00:00:00
2019-02-03 01:00:00,734.575,,,,,2019-02-03 01:00:00
2019-02-03 02:00:00,864.599,,,,,2019-02-03 02:00:00
2019-02-03 03:00:00,1116.465,,,,,2019-02-03 03:00:00
2019-02-03 04:00:00,1407.085,,,,,2019-02-03 04:00:00
2019-02-03 05:00:00,1625.719,,,,,2019-02-03 05:00:00
2019-02-03 06:00:00,1752.164,,,,,2019-02-03 06:00:00
2019-02-03 07:00:00,1875.205,,,,,2019-02-03 07:00:00
2019-02-03 08:00:00,1970.362,,,,,2019-02-03 08:00:00
2019-02-03 09:00:00,2051.963,,,,,2019-02-03 09:00:00
2019-02-03 10:00:00,2124.21,,,,,2019-02-03 10:00:00
2019-02-03 11:00:00,2240.468,,,,,2019-02-03 11:00:00
2019-02-03 12:00:00,2278.52,,,,,2019-02-03 12:00:00
2019-02-03 13:00:00,2233.942,,,,,2019-02-03 13:00:00
2019-02-03 14:00:00,2054.396,,,,,2019-02-03 14:00:00
2019-02-03 15:00:00,1763.21,,,,,2019-02-03 15:00:00
